item_id|date|category|title|content|link|photo_link
amov_20220929_2|2022-09-29|娛樂|金馬59更正入圍名單 「在路上」不符規定取消提名|第59屆金馬獎日前公布入圍名單，但金馬執委會今天公告，原本入圍「最佳原創電影歌曲」的「在路上」，報名公司主動表示此歌已公開演出，按規定不符，金馬執委會決議取消提名。金馬執委會在官網公告，電影「窄路微塵」報名公司主動去函告知入圍「最佳原創電影歌曲」的「在路上」雖未正式發行，但已公開演出過，並非「窄路微塵」的全新創作，按規定不在「原創電影歌曲」鼓勵範疇。經電影公司及創作者主動說明後，決議取消此項提名資格。香港電影「窄路微塵」此次原本有入圍金馬獎「最佳男主角」張繼聰、「最佳女主角」袁澧林、「最佳原創電影歌曲」的「在路上」，以及黃衍仁角逐「最佳原創電影音樂」。金馬執委會取消「最佳原創電影歌曲」後，「窄路微塵」仍有3項入圍。|https://www.cna.com.tw/news/amov/202209290395.aspx|
amov_20220929_3|2022-09-29|娛樂|007情報員帥車複製品拍賣  逾1億新台幣落槌|佳士得拍賣公司說，在007系列電影第25部「007：生死交戰」（No Time to Die）中亮過相的阿斯頓馬丁DB5（Aston Martin DB5）跑車複製品，今天以近300萬英鎊價格拍出。法新社報導，這是一項記念007系列電影推出60週年的特別拍賣會，上述拍賣所得292萬英鎊（約新台幣1億70 萬元）連同另24個物件的拍賣進款將捐做慈善之用。複製的阿斯頓馬丁DB5跑車在大燈後方裝上了仿真的機槍，是為這部2021年上映電影所特別設計和製造的8件道具之一。佳士得（Christie's）指出，這是阿斯頓馬丁和英國永世製片公司（EON Productions）提供拍賣的唯一DB5特技車。另有35個物件已放在網上拍賣，直到10月5日，包括在007系列電影出現過的汽車以及著名的服裝和配件。|https://www.cna.com.tw/news/amov/202209290308.aspx|
amov_20220929_4|2022-09-29|娛樂|廖家儀童年市場豬腳攤長大 手遭砍傷縫21針|女星羅巧倫、廖家儀、陳仙梅今天出席民視八點檔「市井豪門」媒體茶敘，廖家儀劇中飾演市場小販，現實中小時候真的在市場幫媽媽賣豬腳，手上甚至留有一道縫了21針的長疤。3人在劇中飾演情同姐妹的國中同學，命運各有各的坎坷。陳仙梅是嫁入豪門、老公卻外遇的的主播，廖家儀在市場開店賣水餃，老公卻欠賭債，而羅巧倫看似被捧在手心的豪門千金，老公卻早逝。陳仙梅在「市井豪門」裡經羅巧倫牽線，嫁給哥哥吳皓昇成了豪門媳婦，為傳宗接代承受莫大壓力，笑言透過這個角色能體會豪門飯碗不好捧的心酸面。戲外結婚多年育有2子的陳仙梅，透露婚前媽媽一心希望她能嫁入豪門，還曾被安排跟有錢人相親，但她認為家庭生活平實就好，幸福表示：「自己嫁給愛情，自己當好門。」而遠嫁香港、睽違11年後再拍八點檔的廖家儀則分享，原本為了新角色扛了好幾箱行頭回台灣，卻因為角色和何豪傑是在市場開店賣水餃的夫妻，不僅得素顏上陣，還被導演嫌皮膚太白得塗黑。不過現實中，廖家儀是活生生的市場囝仔，小時候跟媽媽在市場賣豬腳，上課在學校、下課就在市場，手臂上更留有一道長刀疤。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！傷痕源於有年端午節，廖家儀的爸媽在市場爭執時，媽媽正好在剁豬腳，自己在旁邊找錢給客人，手伸出時不小心被媽媽劃傷，當場血流如注。但當時生意忙，廖家儀跟媽媽拿了500元自己去醫院掛急診，整整縫21針。而在前一檔戲「黃金歲月」飾演黃雪琴使壞的羅巧倫，則透露角色下場是「可恨之人必有可憐之處」，請觀眾好好期待大結局，她笑說黃雪琴真的挺可憐，已經被罵一整年，也保證觀眾會在最後看到爆哭。|https://www.cna.com.tw/news/amov/202209290293.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1024x768_20220929000180.jpg
amov_20220929_5|2022-09-29|娛樂|哇靠有事嗎開播100集 Ozone林煥鈞盼當粉絲榜樣|Podcast「哇靠有事嗎」100集邀請從選秀節目「原子少年」出道的男團Ozone分享出道心聲；成員們表示，每天只睡4個小時，但能追夢還是值得，林煥鈞則期許自己能成為粉絲榜樣。「哇靠有事嗎」由吳小帽、阿平主持，內容以生活雜談、娛樂圈大小事和藝人採訪作為主要內容；最新一集邀請Ozone成員林佳辰、林煥鈞、周祖安、黃文廷、周子翔、李哲言分享出道心聲。林煥鈞曾參加其他選秀節目，從高呼聲的C位到退出節目，大受打擊的他靠著閱讀沖淡挫敗感，也悟出獨有的半杯水理論，當只有半杯水時，會告訴自己還有半杯水而不是只剩半杯水，不須太過悲觀。林煥鈞也提到，出道後會考慮到身為公眾人物，還有粉絲年紀小，「我們應該更在乎自己的行為舉止，不要讓我們影響到他們」。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！李哲言分享，原本跟從爸爸的職業就讀商業相關科系，雖然懷抱藝人夢，直到朋友鼓勵去參加節目，真正出道後才能大聲說出自己的夢想；周子翔則分享，小時候是練田徑的，因為練到受傷只能在國中放棄運動夢，改成練習傳統舞蹈，每次只要登台被看見就會很開心，也留下藝人夢。對於剛出道是否有「禁愛令」，成員都表示公司沒有禁止，但知道演藝事業剛起步，都希望對工作全力以赴。最新一集「哇靠有事嗎」，已在串流平台上架。林煥鈞原子少年林佳辰小時候告白被拒 打趣盼對方後悔|https://www.cna.com.tw/news/amov/202209290182.aspx|
amov_20220929_6|2022-09-29|娛樂|金鐘獎人氣票選競爭激烈 「火神的眼淚」遙遙領先|第57屆電視金鐘獎首度新增「人氣票選活動」，由民眾投票選出心中最佳綜藝與戲劇節目，「綜藝玩很大」、「飢餓遊戲」形成拉鋸戰，「火神的眼淚」票數則從一開始就遙遙領先。「金鐘網路人氣票選活動」累積破36萬票，各大節目都展開熱烈拉票活動，還有節目自辦活動鼓勵粉絲投票，就可參與抽獎。最終選出的「最具人氣戲劇節目獎」及「最具人氣綜藝節目獎」都將分別於典禮中頒獎。主辦單位三立電視也呼籲民眾，投票時正確登入臉書帳號認證，且確實填寫抽獎資料，填寫不實或不完整者，都將被視為無效票。每人可於「綜藝節目初選名單」及「戲劇節目初選名單」中，各選出5部最喜愛作品，票數最高前5名可進入決選。10月1日起，將進入第二階段決選，票數累積由票數最高者獲勝。票選活動截至目前今天中午12時前，綜藝節目部分由「綜藝玩很大」56404票、「飢餓遊戲」54876票、「全明星運動會」16337票位居前3名；戲劇節目方面，由「火神的眼淚」19149票領先，「華燈初上」14504票和「俗女養成記2」14151票緊追在後。「111年度電視金鐘獎」節目類頒獎典禮、戲劇類頒獎典禮分別訂於10月21日、10月22日晚上7時在國父紀念館舉行。|https://www.cna.com.tw/news/amov/202209290147.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20210531/1365x768_wmkn_20210531000046.jpg
amov_20220929_7|2022-09-29|娛樂|公視播澤倫斯基紀錄片 揭喜劇演員到戰爭領袖之路|公視主題之夜SHOW將播出紀錄片「澤倫斯基：喜劇總統的誕生」，闡述澤倫斯基從家喻戶曉的喜劇演員成為烏克蘭總統的過程，節目映後探討對俄烏戰爭反思，正視風險才能降低恐懼。公視發新聞稿表示，2022年2月，俄烏之間數個月不斷累積的緊張氛圍，在俄羅斯發動入侵烏克蘭的行動後，正式上升至全面戰爭。以喜劇演員身分於2019年選上總統的澤倫斯基（Volodymyr Zelenskyy），因堅守國內並到前線探訪軍隊，以及在國際媒體的活躍表現，從戰前原先低迷的支持率翻升為全民愛戴的領袖，也令世界對他的觀感逐漸轉變，成為全球民主社會的英雄人物。在節目映後座談中，定居台灣的烏克蘭人安多利認同影片內容有9成正確性，更肯定澤倫斯基展現烏克蘭精神。聊起家鄉現況，安多利感嘆：「很難相信21世紀還會發生戰爭，每天有許多人失去生命，但我們知道，我們的政府跟軍隊都有在準備。」對俄烏戰爭做出許多報導的烏克蘭獨立記者奧爾加（Olga Tokariuk），也透過越洋連線分享。她觀察澤倫斯基擔任總統後，才逐漸成長為一名政治家，也意識到烏克蘭所面臨的挑戰，她說：「戰爭會改變人的觀點，會更珍惜重要的事物，並同時想辦法保持樂觀」，也強調作為記者報導事實的重要性。台灣獨立記者陳映妤也補充：「戰爭時期的假訊息可以殺死人」，她說明「假訊息」對社會的影響深遠，媒體應該在「助長恐慌」與「增進防衛意識」間找到平衡，而人民主動思考要如何面對戰爭的各種情況，「正視風險才有可能降低我們的恐懼」。而長期關注外媒的Podcaster敏迪則分享，最近有收到國小老師來信詢問，糾結是否要教學生認識戰爭。敏迪表示：「我們不想要有戰爭，但也不要害怕跟小孩子說戰爭是怎麼一回事」，有能力了就會想辦法避免。本集節目將於30日晚上10時在公視首播。|https://www.cna.com.tw/news/amov/202209290120.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1365x768_20220929000085.jpg
amov_20220929_8|2022-09-29|娛樂|陳文茜指袁惟仁「走了」 紀寶如澄清：一切安好|音樂人袁惟仁摔倒後在台東療養。媒體人陳文茜今天在臉書發布與袁惟仁的合照並寫下「走了」，引起網友討論。長期關懷演藝人士的台灣優質生命協會秘書長紀寶如今天說，「一切安好，一直在睡。」袁惟仁（小胖老師）2018年底在中國上海因不慎跌倒，造成腦溢血昏迷，同時也被診斷出腦內腫瘤，在當地緊急開刀才逃出鬼門關，體重下滑近20公斤，情況較為穩定後返台治療，並長期在台東老家療養，鮮少對外界透露近況。不料2020年袁惟仁又再次在台東老家摔倒，緊急住進加護病房治療，昏迷指數一度只有3，所幸順利度過危險期後，便送回家中療養，仰賴袁惟仁的二姐貼身照顧。對於陳文茜在臉書跟袁惟仁的合照寫下「旁邊的小胖，走了」，引來網友猜測袁惟仁是否過世。紀寶如今天則對中央社記者表示，「小胖老師依舊老樣子，一切安好，一直在睡。」陳文茜中午也在臉書留言回覆網友：「我半夜吃安眠藥，自己『走了』。記錯，太粗心，非常抱歉。」陳文茜蔡琴開唱郭台銘帶母現身 好友陳文茜揭她罹怪病蔡琴彈唱英文老歌彌補遺憾 自嘲老女人打趣陳文茜|https://www.cna.com.tw/news/amov/202209290101.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20220929/800x600_530212101281.jpg
amov_20220929_9|2022-09-29|娛樂|「她和她的她」許瑋甯遭吳慷仁強吻 靠餓揣摩痛苦|女星許瑋甯主演的華語懸疑劇「她和她的她」定檔10月28日在Netflix上線，今天釋出正式預告；她在劇中遭同事吳慷仁強吻並脅迫錄影，透露靠保持飢餓來揣摩角色痛苦狀態。「她和她的她」劇情描述許瑋甯飾演的林晨曦在一場意外車禍甦醒後，發現眼前世界全變了樣，那些不願想起的回憶，隨著事件水落石出也逐漸浮現；而李程彬飾演的刑警小劉，則在調查一起高中化學老師凶殺案過程中，意外翻出許多案外案，發現林晨曦和其高中學姊顏聖華（賈靜雯飾）都有嫌疑。在曝光的預告內容裡，吳慷仁飾演的同事不僅強吻許瑋甯、還脅迫她錄製影片，行為令人不寒而慄。吳慷仁透過劇組分享，自己在劇中跟許瑋甯都沒有好好正常互動的戲碼，甚至對她做出很多離經叛道的事，自嘲「很像一個反派男主角」。劇中兩人有很多肢體接觸，吳慷仁表示都會事先跟許瑋甯說明會碰到哪、接下來會怎麼做、做到哪裡，讓對方安心。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！許瑋甯也回應：「跟慷仁對戲很自在，會互相丟接球產生更多想法，在戲裡面有很多肢體的戲碼，他很貼心擔心我有不舒服的感受，會先跟我溝通怎麼演出。」許瑋甯也分享這次的角色歷經重大苦痛，她開拍前會刻意降低食慾、保持飢餓來揣摩角色，讓自己快速進入狀態。「她和她的她」探討女性在台灣社會面對的各種困難與侵害，也是一個關於「後來怎麼了」的故事，也將透過李霈瑜、温貞菱角色帶出「職場性騷擾」、「約會暴力」等眾多社會議題。許瑋甯莫子儀婚訊後首現身 許瑋甯合體笑言一起變老吳慷仁吳慷仁賈靜雯再續前緣 新戲成夫奴嫁恐怖霸道總裁吳慷仁「模仿犯」賭上人生追凶 誇自己劇中有點帥|https://www.cna.com.tw/news/amov/202209290095.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1152x768_20220929000077.jpg
amov_20220929_10|2022-09-29|娛樂|Gangsta's Paradise走紅 饒舌酷力歐逝世享年59|1990年代嘻哈界家喻戶曉的饒舌歌手「酷力歐」（Coolio）今天逝世，享年59歲。他的經典代表作包括電影「危險遊戲」主題曲Gangsta's Paradise和Fantastic Voyage。長年擔任酷力歐經紀人的波希（Jarez Posey）今天告訴美聯社，酷力歐在洛杉磯友人家中過世，死因尚待釐清。酷力歐本名為小亞提斯．李昂．艾維（Artis Leon Ivey Jr.）。法新社報導，波希告訴八卦新聞網站TMZ，酷力歐昨天下午被人發現在友人家中浴室裡，沒有反應。酷力歐1980年代末期在加州開啟饒舌事業，1995年為女星蜜雪兒菲佛（Michelle Pfeiffer）主演的電影「危險遊戲」（Dangerous Minds）電影原聲帶推出Gangsta's Paradise一曲，初嚐走紅滋味，隔年還拿下葛萊美獎（Grammy Awards）最佳饒舌歌手獎。這首歌取樣自傳奇盲人歌手史提夫汪達（Stevie Wonder）1976年作品Pastime Paradise。酷力歐饒舌生涯還另外獲得5次葛萊美獎提名。酷力歐出生於賓州匹茲堡（Pittsburgh）以南莫尼森（Monessen），後來遷居加州康普敦（Compton），就讀當地社區大學。他曾擔任義消和機場保全，後來全心投入嘻哈事業。1994年，酷力歐在唱片公司Tommy Boy Records旗下發行首張專輯It Takes a Thief，事業正式起飛，專輯第一首歌Fantastic Voyage登上告示牌排行榜100首熱門單曲榜（Billboard Hot 100）第3名。隔年，Gangsta's Paradise成為冠軍單曲，暗黑的開場歌詞寫道：「我雖走過死蔭的幽谷，回顧一生，所剩無幾，因為我已狂歡到爆，連我媽都以為我頭殼壞去。」|https://www.cna.com.tw/news/amov/202209293001.aspx|
amov_20220928_11|2022-09-28|娛樂|導演關錦鵬籌備香港台北故事 盼與張孝全合作|電影「阮玲玉」4K數位修復導演版將在台上映，導演關錦鵬今天表示，近10年沒和女主角張曼玉見面，也提到已經在籌備下部作品，是關於香港和台北的故事，希望能與張孝全合作。「阮玲玉」由關錦鵬執導，張曼玉、秦漢、梁家輝、吳啟華及葉童、劉嘉玲、李子雄主演，描述一代影星阮玲玉傳奇故事，她在短短9年內演出29部作品，人生卻在24歲畫下句點，令人唏噓不已。關錦鵬今天接受台灣媒體視訊聯訪，他回憶當時一開始希望已故香港影星梅艷芳演出，但梅豔芳不想去中國拍片而辭演，便決定邀請張曼玉主演。出發到上海拍戲前，關錦鵬特別要張曼玉連續10天換上旗袍、全妝照鏡子，讓她接受自己的形象。談起張曼玉，關錦鵬表示兩人也近10年未見，上次已是到金馬獎分享拍攝點滴，但也提到張曼玉近年沒再拍片，而是專注喜歡的事，像是音樂和剪接。片中阮玲玉留下「人言可畏」遺書後輕生；隨著網路發達，也有網路霸凌的現象。關錦鵬表示自己比較少在社群平台發文，但也以張曼玉近日出席活動被網友攻擊「憔悴」的事件舉例，「對張曼玉來說，一定覺得『我才不管呢』。」他認為還是要看受害者個性堅不堅強，「我年紀大了，對這種事一點興趣都沒有。」第59屆金馬獎昨天公布入圍，關錦鵬開心許多年輕香港導演獲得肯定，也感謝香港政府有扶植年輕導演拍片的計畫。關錦鵬透露自己正在籌備新劇本，是香港和台北的故事，也提到一直想和台灣男星張孝全合作，劇本的男主角就是從他的形象去塑造。「阮玲玉」30週年4K數位修復導演版將於30日全台上映。張曼玉張曼玉為阮玲玉剃眉演出 封柏林影后經典重映王家衛花樣年華修復版特映 影迷穿旗袍響應|https://www.cna.com.tw/news/amov/202209280319.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220928/1024x768_20220928000180.jpg
amov_20220928_12|2022-09-28|娛樂|「嗨！營業中」挑戰荒地蓋店 姚元浩成為傷兵|實境節目「嗨！營業中」主持群庹宗康、炎亞綸、吳映潔、姚元浩、浩子和莎莎今天分享節目內容，6人得從屏東一處荒地蓋出新商店，姚元浩還不小心誤觸蜂巢遭螫傷，成為傷兵。製作單位先前對節目內容保密到家，今天終於揭曉。「嗨！營業中」開的店家坐落在屏東，距離台北439公里，得花6小時車程才能抵達。庹宗康透露剛得知離家這麼遙遠時，一度崩潰到想哭。途中炎亞綸還預言：「製作單位會不會找一塊地，讓我們蓋房子。」吳映潔更補充：「就像三隻小豬的故事。」結果庹宗康、炎亞綸、吳映潔、姚元浩，還真的被載到一處長滿野草的荒地，還得在此蓋出一間新商店。他們的首個任務就是「在落日前完成整地，方便後續工程」4人也只能在體感溫度45度的高溫下，拿著鋤頭、鏟子、挫刀除草，曬得滿臉通紅。過程中姚元浩還不小心誤觸蜂巢，手臂被螫傷，成為第一號傷兵，讓4人驚呼很需要工讀生。沒想到節目組這時就帶著新成員浩子和莎莎現身。有趣的是，兩人眼見4人被折磨得不成人形，想藉故買飲料溜之大吉，卻馬上被叫住加入整地工作。浩子苦笑，當初完全不知道要做這些，「好像是（加入）人蛇集團。」訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！這回節目用抽籤方式決定店長人選，結果吳映潔抽中籤王，確定成為新店長。過去吳映潔曾自評情商只有3分，常情緒失控，但開店最重要的就是夥伴和和氣氣，於是今天6人也在現場簽署「氣不過三」的開店公約，期待「嗨！營業中」開播順利、生意興隆。「嗨！營業中」將於10月1日起，每週六晚上8時在台視首播、10時上架Netflix，週日晚上8時在衛視中文台播出。姚元浩「嗨！營業中」保密到家 姚元浩：不知要開什麼店|https://www.cna.com.tw/news/amov/202209280312.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220928/1154x768_20220928000174.jpg
amov_20220928_13|2022-09-28|娛樂|伍佰吉他手確診 高雄演唱會再延至2023年初|歌手伍佰上週才在台北小巨蛋舉辦Rock Star演唱會，原定10月1日在高雄巨蛋開唱，但因吉他手秀秀確診COVID-19，考慮演出人員曾同桌吃飯及相處，決定二度延至明年1月2日演出。伍佰24日、25日在台北小巨蛋舉辦Rock Star演唱會，當時他在台上感謝歌迷，表示演唱會延期2年，等了770天才成功開唱，笑說要用「那個」稱呼COVID-19（2019冠狀病毒疾病）作為反擊。伍佰今天在臉書表示，因吉他手秀秀確診，考慮所有演出人員曾在台北場演出期間及慶功宴場合同桌用餐，長時間的相處，雖然其他成員及主創團隊目前健康無礙，仍屬潛伏期期間，擔心感染擴大會影響觀眾及工作人員健康。伍佰表示，伍佰 & China Blue成軍30年，也與秀秀合作超過20年，是無可取代的團隊成員，因此決定二度延期。伍佰也說：「『那個』太厲害了，同時也對所有期待已久還有準備南下參加演唱會的觀眾深感抱歉，也呼籲大家安全地持續抗疫，照顧自己的健康，Rock Star演唱會會再安全地和大家依約見面！」伍佰伍佰小巨蛋嗨玩波浪舞 樂喊「我唱的是人生」男販賣保育類豬鼻龜遭逮 緩起訴須繳公庫2萬|https://www.cna.com.tw/news/amov/202209280308.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20220928/1021x765_479954573025.jpg
amov_20220928_14|2022-09-28|娛樂|曾國城唐綺陽金鐘搭檔先甩肉 曾寶儀舞台留給得獎者|第57屆電視金鐘獎頒獎典禮2場典禮主持人「曾國寶」組合，今天集體亮相記者會，金鐘主持老將曾國城和菜鳥唐綺陽相約甩肉，曾寶儀則說願意濃縮自己的時間，把舞台留給得獎者。本屆電視金鐘獎頒獎典禮首次分為「節目類」及「戲劇類」，前者將頒發21項獎項，後者則有27項。「節目類」將由曾國城與唐綺陽攜手主持，「戲劇類」則是曾寶儀獨撐大局。3人中只有曾國城是老將，有4次主持金鐘典禮經驗，唐綺陽和曾寶儀皆首次接下金鐘主持棒。對於這次主辦單位邀請3人主持，曾國城的解釋是「價格公道、配合度高」，他也覺得唐綺陽反應快，對方今年沒入圍也能專心工作。唐綺陽則說自己頒獎都會落詞，對搭檔依賴性高，只想把自己當成「典禮神獸」。兩人也放話為典禮減重，唐綺陽許願能少6公斤，被曾國城打趣說：「典禮不會因妳變瘦而更好看」，但曾國城也說想從90公斤減到87公斤，盼典禮當天不要水腫。記者會現場，3人也開出理想的典禮結束時間，「節目類」想在晚上10時準時結束，「戲劇類」的目標則是晚上10時30分收場。曾國城希望得獎人都能掌握感言時間，再多的感動，也不要在舞台上說那麼多，後台還有機會能分享，更開玩笑說自己年過半百不擔心得罪人。今年曾國城以「型男大主廚」、「全民星攻略」雙料入圍「綜藝節目主持人獎」、「益智及實境節目主持人獎」。他特別開心做了17年的「型男大主廚」能獲提名肯定，「主持人入圍很難，畢竟我們不是純綜藝。」訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！曾寶儀今年也以「我們回家吧2」入圍「生活風格節目主持人獎」，但相較於入圍，主持壓力反而更大，畢竟只有一人在台上，「得獎者講太久我沒辦法控制，如果他這一生就這一次，你也只能讓他講，主持就是服務業，幫入圍者服務嘛」，會選擇濃縮自己的時間。「111年度電視金鐘獎」節目類頒獎典禮、戲劇類頒獎典禮分別於10月21日、10月22日晚上7時，在國父紀念館舉行。|https://www.cna.com.tw/news/amov/202209280231.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220928/1152x768_20220928000137.jpg
amov_20220928_15|2022-09-28|娛樂|韋禮安公布婚訊不忘搞笑：若拍到老婆大肚是因吃太撐|歌手韋禮安今天在個人社群平台宣布結婚，提到因為太太是圈外人，希望各界可以給予一些空間，也感謝歌迷一路以來的支持，期待未來能與歌迷「一起幸福地繼續前進吧！」歌手韋禮安今天在個人社群平台宣布結婚，他感謝歌迷的祝福與支持，因歌迷看著他成長，他也看著歌迷從學生時期開始聽歌、看表演到自己也成家立業，「每每看到都覺得生命是如此奇妙又美好。我是多麼幸運，能和這麼一群素昧平生的人彼此陪伴成長」，他也希望未來能和歌迷一起幸福地繼續前進。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！韋禮安日前才在台北小巨蛋舉辦演唱會，慶功宴上透露女友2場演唱會都有到，被問到這2年是否會結婚，他曾大方說確實有討論到，若有好消息也會和大家分享。韋禮安透過經紀人向中央社記者表示，太太並沒有懷孕，更笑稱代替太太轉達：「如果看到或拍到她肚子大，一定是因為她吃太撐了。」他也再次感謝各界的祝福，「讓我的音樂成為你們生命故事裡的一個角色。也謝謝你們，成就了我生命故事的很重要的一部分。」|https://www.cna.com.tw/news/amov/202209280148.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220928/1107x768_wmky_147719163959.jpg
amov_20220928_16|2022-09-28|娛樂|韋禮安與圈外女友結婚：一起幸福前進|35歲歌手韋禮安今天在臉書宣布與圈外女友結婚，「不想偷偷摸摸，但也不想高調張揚，所以選擇用這種方式跟大家分享喜悅。」並謝謝歌迷朋友的祝福與支持。韋禮安日前在台北小巨蛋舉辦「如果可以，我想和你明天再見」演唱會，他為電影「月老」演唱的「如果可以」不僅入圍今年金曲年度歌曲獎，還一路紅到國外，推出日文與韓文版本。|https://www.cna.com.tw/news/amov/202209285003.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20220928/1858x1393_4031109047.jpg
amov_20220928_17|2022-09-28|娛樂|華語影史首摘奧斯卡國際影片 臥虎藏龍將重映|導演李安的電影「臥虎藏龍」是華語影史首部摘奧斯卡最佳國際影片的電影，22週年4K數位修復版將於30日起重返大銀幕。李安曾表示，「此片是我的幻想和中年危機糾結在一起」。「臥虎藏龍」2000年上映後，全球票房狂掃2億1000萬美金票房，更是至今美國影史最賣座的外語片。「臥虎藏龍」也摘下奧斯卡金像獎最佳外語片、最佳攝影、最佳藝術指導及最佳原創音樂4項大獎，是華語影史首部獲奧斯卡最佳外語片（最佳國際影片）的作品。李安接受媒體訪問時曾說，「臥虎藏龍」除了啟發自大家印象中的功夫片，還有歷史片、黃梅調歌舞片、中國戲劇戲曲等許多有美感的事物。他想拍的不只是武俠片，而是一部反映中國文化與傳統教養觀念的電影，並賦予角色更多追求自由的意識，尤其角色玉嬌龍片尾的縱身一跳，「我想她是為了自由而跳，為了逃離父權社會的箝制，這一場戲就是我想拍這部電影的原因。」楊紫瓊也曾分享，拍此片是最難忘、最開心、最感動也最痛苦的經驗，當時連劇本都沒看過就等了李安2年，別的電影都沒接。她提到第一個在院子裡拍動作戲就受傷，「最後那場戲我抱著周潤發的時候，其實我的腳還被木箱固定住，而且必須被吊得高高的，那個姿勢真的很可笑，但我當時內心是很激動的。」李安說，「這是我拍過最困難的電影，也是我人生最痛苦的時刻，我仍然想要很棒的武打戲，但是我同時也想要好的美術陳列、歷史還原和演員表現。」李安更稱當時很貪心，這部片是童年幻想與中年危機糾結的作品。「臥虎藏龍」22週年4K數位修復版將於30日起全台上映。|https://www.cna.com.tw/news/amov/202209280119.aspx|
amov_20220928_18|2022-09-28|娛樂|林志玲當媽後首露面  10/9在台辦新書分享會|藝人林志玲與丈夫AKIRA婚後定居日本，近日返台。她的新書「剛剛好的優雅-志玲姊姊修養之道」銷售將達5萬本，並於10月9日舉辦分享會，這也是林志玲當媽媽後首度露面。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！林志玲2019年與日本男團放浪兄弟的成員AKIRA（黑澤良平）結婚，今年宣布兒子誕生。她也在5月推出首本全文字書「剛剛好的優雅-志玲姊姊修養之道」，銷售量也即將達到5萬本。林志玲為此特別準備璀璨書衣限量版，並加贈親筆手寫的「美字手帳貼」，自由運用在個人手帳和筆記本中。她也宣布將於10月9日在誠品松菸表演廳舉辦新書分享會，本書銷售扣除出版印製相關費用，所得也將全數運用於「志玲姊姊慈善基金會」，捐助弱勢兒童的教育基金與偏鄉學童學習圓夢計畫。|https://www.cna.com.tw/news/amov/202209280066.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220928/1084x768_20220928000026.jpg
